,tpr_trans,ratio_case,total_samples,log-fold increase,log_increase
10737,16.118095750958314,0.25,10,2.12,6.396929655216146
10738,16.118095750958314,0.25,10,2.44,6.684611727667927
10739,16.118095750958314,0.25,10,2.71,6.907755278982137
10740,-16.118095750958314,0.25,10,0.05,2.302585092994046
10741,-16.118095750958314,0.25,10,0.1,2.995732273553991
10742,-16.118095750958314,0.25,10,0.15,3.4011973816621555
10743,-16.118095750958314,0.25,10,0.19,3.6888794541139363
10744,-16.118095750958314,0.25,10,0.24,3.912023005428146
10745,-16.118095750958314,0.25,10,0.28,4.0943445622221
10746,-16.118095750958314,0.25,10,0.32,4.248495242049359
10747,-16.118095750958314,0.25,10,0.36,4.382026634673881
10748,-16.118095750958314,0.25,10,0.4,4.499809670330265
10749,-16.118095750958314,0.25,10,0.44,4.605170185988092
10750,-2.1972236884478242,0.25,10,0.78,5.298317366548036
10751,0.4054650247748482,0.25,10,1.28,5.991464547107982
10752,2.1972236884478247,0.25,10,1.65,6.396929655216146
10753,16.118095750958314,0.25,10,1.95,6.684611727667927
10754,16.118095750958314,0.25,10,2.19,6.907755278982137
10755,-16.118095750958314,0.25,10,0.03,2.302585092994046
10756,-16.118095750958314,0.25,10,0.07,2.995732273553991
10757,-16.118095750958314,0.25,10,0.1,3.4011973816621555
10758,-16.118095750958314,0.25,10,0.13,3.6888794541139363
10759,-16.118095750958314,0.25,10,0.16,3.912023005428146
10760,-16.118095750958314,0.25,10,0.19,4.0943445622221
10761,-16.118095750958314,0.25,10,0.22,4.248495242049359
10762,-16.118095750958314,0.25,10,0.25,4.382026634673881
10763,-16.118095750958314,0.25,10,0.27,4.499809670330265
10764,-16.118095750958314,0.25,10,0.3,4.605170185988092
10765,-16.118095750958314,0.25,10,0.55,5.298317366548036
10766,0.0,0.25,10,0.95,5.991464547107982
10767,2.1972236884478247,0.25,10,1.26,6.396929655216146
10768,16.118095750958314,0.25,10,1.52,6.684611727667927
10769,16.118095750958314,0.25,10,1.73,6.907755278982137
10770,-16.118095750958314,0.25,10,0.02,2.302585092994046
10771,-16.118095750958314,0.25,10,0.04,2.995732273553991
10772,-16.118095750958314,0.25,10,0.06,3.4011973816621555
10773,-16.118095750958314,0.25,10,0.08,3.6888794541139363
10774,-16.118095750958314,0.25,10,0.1,3.912023005428146
10775,-16.118095750958314,0.25,10,0.12,4.0943445622221
10776,-16.118095750958314,0.25,10,0.14,4.248495242049359
10777,-16.118095750958314,0.25,10,0.16,4.382026634673881
10778,-16.118095750958314,0.25,10,0.18,4.499809670330265
10779,-16.118095750958314,0.25,10,0.2,4.605170185988092
10780,-16.118095750958314,0.25,10,0.38,5.298317366548036
10781,-0.40546502477484814,0.25,10,0.68,5.991464547107982
10782,0.4054650247748482,0.25,10,0.93,6.396929655216146
10783,1.386293986120008,0.25,10,1.14,6.684611727667927
10784,16.118095750958314,0.25,10,1.32,6.907755278982137
10785,-16.118095750958314,0.25,10,0.01,2.302585092994046
10786,-16.118095750958314,0.25,10,0.03,2.995732273553991
10787,-16.118095750958314,0.25,10,0.04,3.4011973816621555
10788,-16.118095750958314,0.25,10,0.06,3.6888794541139363
10789,-16.118095750958314,0.25,10,0.07,3.912023005428146
10790,-16.118095750958314,0.25,10,0.08,4.0943445622221
10791,-16.118095750958314,0.25,10,0.1,4.248495242049359
10792,-16.118095750958314,0.25,10,0.11,4.382026634673881
10793,-16.118095750958314,0.25,10,0.12,4.499809670330265
10794,-16.118095750958314,0.25,10,0.14,4.605170185988092
10795,-2.1972236884478242,0.25,10,0.26,5.298317366548036
10796,-2.1972236884478242,0.25,10,0.49,5.991464547107982
10797,-0.8472976699110584,0.25,10,0.68,6.396929655216146
10798,1.386293986120008,0.25,10,0.85,6.684611727667927
10799,16.118095750958314,0.25,10,1.0,6.907755278982137
10800,-16.118095750958314,0.375,11,0.58,2.302585092994046
10801,-16.118095750958314,0.375,11,1.0,2.995732273553991
10802,-16.118095750958314,0.375,11,1.32,3.4011973816621555
10803,-16.118095750958314,0.375,11,1.58,3.6888794541139363
10804,-16.118095750958314,0.375,11,1.81,3.912023005428146
10805,-16.118095750958314,0.375,11,2.0,4.0943445622221
10806,-16.118095750958314,0.375,11,2.17,4.248495242049359
10807,-16.118095750958314,0.375,11,2.32,4.382026634673881
10808,-2.1972236884478242,0.375,11,2.46,4.499809670330265
10809,-2.1972236884478242,0.375,11,2.58,4.605170185988092
10810,16.118095750958314,0.375,11,3.46,5.298317366548036
10811,16.118095750958314,0.375,11,4.39,5.991464547107982
10812,16.118095750958314,0.375,11,4.95,6.396929655216146
10813,16.118095750958314,0.375,11,5.36,6.684611727667927
10814,16.118095750958314,0.375,11,5.67,6.907755278982137
10815,-16.118095750958314,0.375,11,0.42,2.302585092994046
10816,-16.118095750958314,0.375,11,0.74,2.995732273553991
10817,-16.118095750958314,0.375,11,1.0,3.4011973816621555
10818,-16.118095750958314,0.375,11,1.22,3.6888794541139363
10819,-16.118095750958314,0.375,11,1.42,3.912023005428146
10820,-16.118095750958314,0.375,11,1.58,4.0943445622221
10821,-16.118095750958314,0.375,11,1.74,4.248495242049359
10822,-16.118095750958314,0.375,11,1.87,4.382026634673881
10823,-16.118095750958314,0.375,11,2.0,4.499809670330265
10824,-16.118095750958314,0.375,11,2.12,4.605170185988092
10825,0.4054650247748482,0.375,11,2.94,5.298317366548036
10826,16.118095750958314,0.375,11,3.84,5.991464547107982
10827,16.118095750958314,0.375,11,4.39,6.396929655216146
10828,16.118095750958314,0.375,11,4.79,6.684611727667927
10829,16.118095750958314,0.375,11,5.1,6.907755278982137
10830,-16.118095750958314,0.375,11,0.26,2.302585092994046
10831,-16.118095750958314,0.375,11,0.49,2.995732273553991
10832,-16.118095750958314,0.375,11,0.68,3.4011973816621555
10833,-16.118095750958314,0.375,11,0.85,3.6888794541139363
10834,-16.118095750958314,0.375,11,1.0,3.912023005428146
10835,-2.1972236884478242,0.375,11,1.14,4.0943445622221
10836,-16.118095750958314,0.375,11,1.26,4.248495242049359
10837,-16.118095750958314,0.375,11,1.38,4.382026634673881
10838,-16.118095750958314,0.375,11,1.49,4.499809670330265
10839,-16.118095750958314,0.375,11,1.58,4.605170185988092
10840,0.0,0.375,11,2.32,5.298317366548036
10841,16.118095750958314,0.375,11,3.17,5.991464547107982
10842,16.118095750958314,0.375,11,3.7,6.396929655216146
10843,16.118095750958314,0.375,11,4.09,6.684611727667927
10844,16.118095750958314,0.375,11,4.39,6.907755278982137
10845,-16.118095750958314,0.375,11,0.18,2.302585092994046
10846,-16.118095750958314,0.375,11,0.34,2.995732273553991
10847,-16.118095750958314,0.375,11,0.49,3.4011973816621555
10848,-16.118095750958314,0.375,11,0.62,3.6888794541139363
10849,-16.118095750958314,0.375,11,0.74,3.912023005428146
10850,-16.118095750958314,0.375,11,0.85,4.0943445622221
10851,-16.118095750958314,0.375,11,0.95,4.248495242049359
10852,-16.118095750958314,0.375,11,1.05,4.382026634673881
10853,-16.118095750958314,0.375,11,1.14,4.499809670330265
10854,-2.1972236884478242,0.375,11,1.22,4.605170185988092
10855,0.4054650247748482,0.375,11,1.87,5.298317366548036
10856,16.118095750958314,0.375,11,2.66,5.991464547107982
10857,16.118095750958314,0.375,11,3.17,6.396929655216146
10858,16.118095750958314,0.375,11,3.54,6.684611727667927
10859,16.118095750958314,0.375,11,3.84,6.907755278982137
10860,-16.118095750958314,0.375,11,0.12,2.302585092994046
10861,-16.118095750958314,0.375,11,0.23,2.995732273553991
10862,-16.118095750958314,0.375,11,0.33,3.4011973816621555
10863,-16.118095750958314,0.375,11,0.43,3.6888794541139363
10864,-16.118095750958314,0.375,11,0.52,3.912023005428146
10865,-16.118095750958314,0.375,11,0.61,4.0943445622221
10866,-16.118095750958314,0.375,11,0.69,4.248495242049359
10867,-2.1972236884478242,0.375,11,0.76,4.382026634673881
10868,-16.118095750958314,0.375,11,0.83,4.499809670330265
10869,-16.118095750958314,0.375,11,0.9,4.605170185988092
10870,-0.8472976699110584,0.375,11,1.45,5.298317366548036
10871,16.118095750958314,0.375,11,2.16,5.991464547107982
10872,16.118095750958314,0.375,11,2.64,6.396929655216146
10873,16.118095750958314,0.375,11,2.99,6.684611727667927
10874,16.118095750958314,0.375,11,3.28,6.907755278982137
10875,-16.118095750958314,0.375,11,0.08,2.302585092994046
10876,-16.118095750958314,0.375,11,0.15,2.995732273553991
10877,-16.118095750958314,0.375,11,0.22,3.4011973816621555
10878,-16.118095750958314,0.375,11,0.29,3.6888794541139363
10879,-16.118095750958314,0.375,11,0.35,3.912023005428146
10880,-16.118095750958314,0.375,11,0.42,4.0943445622221
10881,-16.118095750958314,0.375,11,0.47,4.248495242049359
10882,-16.118095750958314,0.375,11,0.53,4.382026634673881
10883,-16.118095750958314,0.375,11,0.58,4.499809670330265
10884,-16.118095750958314,0.375,11,0.64,4.605170185988092
10885,-0.8472976699110584,0.375,11,1.08,5.298317366548036
10886,16.118095750958314,0.375,11,1.69,5.991464547107982
10887,16.118095750958314,0.375,11,2.12,6.396929655216146
10888,16.118095750958314,0.375,11,2.44,6.684611727667927
10889,16.118095750958314,0.375,11,2.71,6.907755278982137
10890,-2.1972236884478242,0.375,11,0.05,2.302585092994046
10891,-16.118095750958314,0.375,11,0.1,2.995732273553991
10892,-16.118095750958314,0.375,11,0.15,3.4011973816621555
10893,-2.1972236884478242,0.375,11,0.19,3.6888794541139363
10894,-16.118095750958314,0.375,11,0.24,3.912023005428146
10895,-16.118095750958314,0.375,11,0.28,4.0943445622221
10896,-16.118095750958314,0.375,11,0.32,4.248495242049359
10897,-16.118095750958314,0.375,11,0.36,4.382026634673881
10898,-16.118095750958314,0.375,11,0.4,4.499809670330265
10899,-2.1972236884478242,0.375,11,0.44,4.605170185988092
10900,-1.3862939861200076,0.375,11,0.78,5.298317366548036
10901,0.8472976699110583,0.375,11,1.28,5.991464547107982
10902,16.118095750958314,0.375,11,1.65,6.396929655216146
10903,16.118095750958314,0.375,11,1.95,6.684611727667927
10904,16.118095750958314,0.375,11,2.19,6.907755278982137
10905,-16.118095750958314,0.375,11,0.03,2.302585092994046
10906,-16.118095750958314,0.375,11,0.07,2.995732273553991
10907,-16.118095750958314,0.375,11,0.1,3.4011973816621555
10908,-16.118095750958314,0.375,11,0.13,3.6888794541139363
10909,-2.1972236884478242,0.375,11,0.16,3.912023005428146
10910,-16.118095750958314,0.375,11,0.19,4.0943445622221
10911,-16.118095750958314,0.375,11,0.22,4.248495242049359
10912,-16.118095750958314,0.375,11,0.25,4.382026634673881
10913,-16.118095750958314,0.375,11,0.27,4.499809670330265
10914,-16.118095750958314,0.375,11,0.3,4.605170185988092
10915,-16.118095750958314,0.375,11,0.55,5.298317366548036
10916,1.386293986120008,0.375,11,0.95,5.991464547107982
10917,16.118095750958314,0.375,11,1.26,6.396929655216146
10918,16.118095750958314,0.375,11,1.52,6.684611727667927
10919,16.118095750958314,0.375,11,1.73,6.907755278982137
10920,-16.118095750958314,0.375,11,0.02,2.302585092994046
10921,-16.118095750958314,0.375,11,0.04,2.995732273553991
10922,-16.118095750958314,0.375,11,0.06,3.4011973816621555
10923,-16.118095750958314,0.375,11,0.08,3.6888794541139363
10924,-16.118095750958314,0.375,11,0.1,3.912023005428146
10925,-16.118095750958314,0.375,11,0.12,4.0943445622221
10926,-16.118095750958314,0.375,11,0.14,4.248495242049359
10927,-2.1972236884478242,0.375,11,0.16,4.382026634673881
10928,-2.1972236884478242,0.375,11,0.18,4.499809670330265
10929,-16.118095750958314,0.375,11,0.2,4.605170185988092
10930,-16.118095750958314,0.375,11,0.38,5.298317366548036
10931,-2.1972236884478242,0.375,11,0.68,5.991464547107982
10932,2.1972236884478247,0.375,11,0.93,6.396929655216146
10933,16.118095750958314,0.375,11,1.14,6.684611727667927
10934,16.118095750958314,0.375,11,1.32,6.907755278982137
10935,-16.118095750958314,0.375,11,0.01,2.302585092994046
10936,-16.118095750958314,0.375,11,0.03,2.995732273553991
10937,-16.118095750958314,0.375,11,0.04,3.4011973816621555
10938,-16.118095750958314,0.375,11,0.06,3.6888794541139363
10939,-16.118095750958314,0.375,11,0.07,3.912023005428146
10940,-16.118095750958314,0.375,11,0.08,4.0943445622221
10941,-16.118095750958314,0.375,11,0.1,4.248495242049359
10942,-16.118095750958314,0.375,11,0.11,4.382026634673881
10943,-16.118095750958314,0.375,11,0.12,4.499809670330265
10944,-16.118095750958314,0.375,11,0.14,4.605170185988092
10945,-16.118095750958314,0.375,11,0.26,5.298317366548036
10946,-0.8472976699110584,0.375,11,0.49,5.991464547107982
10947,0.4054650247748482,0.375,11,0.68,6.396929655216146
10948,2.1972236884478247,0.375,11,0.85,6.684611727667927
10949,16.118095750958314,0.375,11,1.0,6.907755278982137
10950,-16.118095750958314,0.5,12,0.58,2.302585092994046
10951,-16.118095750958314,0.5,12,1.0,2.995732273553991
10952,-16.118095750958314,0.5,12,1.32,3.4011973816621555
10953,-16.118095750958314,0.5,12,1.58,3.6888794541139363
10954,-16.118095750958314,0.5,12,1.81,3.912023005428146
10955,-16.118095750958314,0.5,12,2.0,4.0943445622221
10956,-16.118095750958314,0.5,12,2.17,4.248495242049359
10957,-1.3862939861200076,0.5,12,2.32,4.382026634673881
10958,-1.3862939861200076,0.5,12,2.46,4.499809670330265
10959,-1.3862939861200076,0.5,12,2.58,4.605170185988092
10960,16.118095750958314,0.5,12,3.46,5.298317366548036
10961,16.118095750958314,0.5,12,4.39,5.991464547107982
10962,16.118095750958314,0.5,12,4.95,6.396929655216146
10963,16.118095750958314,0.5,12,5.36,6.684611727667927
10964,16.118095750958314,0.5,12,5.67,6.907755278982137
10965,-16.118095750958314,0.5,12,0.42,2.302585092994046
10966,-16.118095750958314,0.5,12,0.74,2.995732273553991
10967,-16.118095750958314,0.5,12,1.0,3.4011973816621555
10968,-16.118095750958314,0.5,12,1.22,3.6888794541139363
10969,-16.118095750958314,0.5,12,1.42,3.912023005428146
10970,-2.1972236884478242,0.5,12,1.58,4.0943445622221
10971,-2.1972236884478242,0.5,12,1.74,4.248495242049359
10972,-2.1972236884478242,0.5,12,1.87,4.382026634673881
10973,-1.3862939861200076,0.5,12,2.0,4.499809670330265
10974,-0.8472976699110584,0.5,12,2.12,4.605170185988092
10975,2.1972236884478247,0.5,12,2.94,5.298317366548036
10976,16.118095750958314,0.5,12,3.84,5.991464547107982
10977,16.118095750958314,0.5,12,4.39,6.396929655216146
10978,16.118095750958314,0.5,12,4.79,6.684611727667927
10979,16.118095750958314,0.5,12,5.1,6.907755278982137
10980,-16.118095750958314,0.5,12,0.26,2.302585092994046
10981,-16.118095750958314,0.5,12,0.49,2.995732273553991
10982,-16.118095750958314,0.5,12,0.68,3.4011973816621555
10983,-16.118095750958314,0.5,12,0.85,3.6888794541139363
10984,-16.118095750958314,0.5,12,1.0,3.912023005428146
10985,-16.118095750958314,0.5,12,1.14,4.0943445622221
10986,-2.1972236884478242,0.5,12,1.26,4.248495242049359
10987,-2.1972236884478242,0.5,12,1.38,4.382026634673881
10988,-16.118095750958314,0.5,12,1.49,4.499809670330265
10989,-2.1972236884478242,0.5,12,1.58,4.605170185988092
10990,1.386293986120008,0.5,12,2.32,5.298317366548036
10991,16.118095750958314,0.5,12,3.17,5.991464547107982
10992,16.118095750958314,0.5,12,3.7,6.396929655216146
10993,16.118095750958314,0.5,12,4.09,6.684611727667927
10994,16.118095750958314,0.5,12,4.39,6.907755278982137
10995,-16.118095750958314,0.5,12,0.18,2.302585092994046
10996,-16.118095750958314,0.5,12,0.34,2.995732273553991
10997,-16.118095750958314,0.5,12,0.49,3.4011973816621555
10998,-16.118095750958314,0.5,12,0.62,3.6888794541139363
10999,-16.118095750958314,0.5,12,0.74,3.912023005428146
11000,-16.118095750958314,0.5,12,0.85,4.0943445622221
11001,-16.118095750958314,0.5,12,0.95,4.248495242049359
11002,-16.118095750958314,0.5,12,1.05,4.382026634673881
11003,-16.118095750958314,0.5,12,1.14,4.499809670330265
11004,-16.118095750958314,0.5,12,1.22,4.605170185988092
11005,0.8472976699110583,0.5,12,1.87,5.298317366548036
11006,16.118095750958314,0.5,12,2.66,5.991464547107982
11007,16.118095750958314,0.5,12,3.17,6.396929655216146
11008,16.118095750958314,0.5,12,3.54,6.684611727667927
11009,16.118095750958314,0.5,12,3.84,6.907755278982137
11010,-16.118095750958314,0.5,12,0.12,2.302585092994046
11011,-16.118095750958314,0.5,12,0.23,2.995732273553991
11012,-16.118095750958314,0.5,12,0.33,3.4011973816621555
11013,-16.118095750958314,0.5,12,0.43,3.6888794541139363
11014,-16.118095750958314,0.5,12,0.52,3.912023005428146
11015,-16.118095750958314,0.5,12,0.61,4.0943445622221
11016,-16.118095750958314,0.5,12,0.69,4.248495242049359
11017,-16.118095750958314,0.5,12,0.76,4.382026634673881
11018,-16.118095750958314,0.5,12,0.83,4.499809670330265
11019,-16.118095750958314,0.5,12,0.9,4.605170185988092
11020,-0.40546502477484814,0.5,12,1.45,5.298317366548036
11021,16.118095750958314,0.5,12,2.16,5.991464547107982
11022,16.118095750958314,0.5,12,2.64,6.396929655216146
11023,16.118095750958314,0.5,12,2.99,6.684611727667927
11024,16.118095750958314,0.5,12,3.28,6.907755278982137
11025,-16.118095750958314,0.5,12,0.08,2.302585092994046
11026,-16.118095750958314,0.5,12,0.15,2.995732273553991
11027,-16.118095750958314,0.5,12,0.22,3.4011973816621555
11028,-16.118095750958314,0.5,12,0.29,3.6888794541139363
11029,-16.118095750958314,0.5,12,0.35,3.912023005428146
11030,-16.118095750958314,0.5,12,0.42,4.0943445622221
11031,-16.118095750958314,0.5,12,0.47,4.248495242049359
11032,-16.118095750958314,0.5,12,0.53,4.382026634673881
11033,-16.118095750958314,0.5,12,0.58,4.499809670330265
11034,-16.118095750958314,0.5,12,0.64,4.605170185988092
11035,-0.40546502477484814,0.5,12,1.08,5.298317366548036
11036,16.118095750958314,0.5,12,1.69,5.991464547107982
11037,16.118095750958314,0.5,12,2.12,6.396929655216146
11038,16.118095750958314,0.5,12,2.44,6.684611727667927
11039,16.118095750958314,0.5,12,2.71,6.907755278982137
11040,-16.118095750958314,0.5,12,0.05,2.302585092994046
11041,-16.118095750958314,0.5,12,0.1,2.995732273553991
11042,-16.118095750958314,0.5,12,0.15,3.4011973816621555
11043,-16.118095750958314,0.5,12,0.19,3.6888794541139363
11044,-16.118095750958314,0.5,12,0.24,3.912023005428146
11045,-16.118095750958314,0.5,12,0.28,4.0943445622221
11046,-16.118095750958314,0.5,12,0.32,4.248495242049359
11047,-16.118095750958314,0.5,12,0.36,4.382026634673881
11048,-16.118095750958314,0.5,12,0.4,4.499809670330265
11049,-16.118095750958314,0.5,12,0.44,4.605170185988092
11050,-1.3862939861200076,0.5,12,0.78,5.298317366548036
11051,16.118095750958314,0.5,12,1.28,5.991464547107982
11052,16.118095750958314,0.5,12,1.65,6.396929655216146
11053,16.118095750958314,0.5,12,1.95,6.684611727667927
11054,16.118095750958314,0.5,12,2.19,6.907755278982137
11055,-16.118095750958314,0.5,12,0.03,2.302585092994046
11056,-16.118095750958314,0.5,12,0.07,2.995732273553991
11057,-16.118095750958314,0.5,12,0.1,3.4011973816621555
11058,-16.118095750958314,0.5,12,0.13,3.6888794541139363
11059,-16.118095750958314,0.5,12,0.16,3.912023005428146
11060,-16.118095750958314,0.5,12,0.19,4.0943445622221
11061,-2.1972236884478242,0.5,12,0.22,4.248495242049359
11062,-2.1972236884478242,0.5,12,0.25,4.382026634673881
11063,-16.118095750958314,0.5,12,0.27,4.499809670330265
11064,-16.118095750958314,0.5,12,0.3,4.605170185988092
11065,-16.118095750958314,0.5,12,0.55,5.298317366548036
11066,0.4054650247748482,0.5,12,0.95,5.991464547107982
11067,2.1972236884478247,0.5,12,1.26,6.396929655216146
11068,16.118095750958314,0.5,12,1.52,6.684611727667927
11069,16.118095750958314,0.5,12,1.73,6.907755278982137
11070,-2.1972236884478242,0.5,12,0.02,2.302585092994046
11071,-16.118095750958314,0.5,12,0.04,2.995732273553991
11072,-16.118095750958314,0.5,12,0.06,3.4011973816621555
11073,-16.118095750958314,0.5,12,0.08,3.6888794541139363
11074,-16.118095750958314,0.5,12,0.1,3.912023005428146
11075,-16.118095750958314,0.5,12,0.12,4.0943445622221
11076,-16.118095750958314,0.5,12,0.14,4.248495242049359
11077,-16.118095750958314,0.5,12,0.16,4.382026634673881
11078,-16.118095750958314,0.5,12,0.18,4.499809670330265
11079,-16.118095750958314,0.5,12,0.2,4.605170185988092
11080,-16.118095750958314,0.5,12,0.38,5.298317366548036
11081,0.0,0.5,12,0.68,5.991464547107982
11082,2.1972236884478247,0.5,12,0.93,6.396929655216146
11083,16.118095750958314,0.5,12,1.14,6.684611727667927
11084,16.118095750958314,0.5,12,1.32,6.907755278982137
11085,-16.118095750958314,0.5,12,0.01,2.302585092994046
11086,-16.118095750958314,0.5,12,0.03,2.995732273553991
11087,-16.118095750958314,0.5,12,0.04,3.4011973816621555
11088,-16.118095750958314,0.5,12,0.06,3.6888794541139363
11089,-16.118095750958314,0.5,12,0.07,3.912023005428146
11090,-16.118095750958314,0.5,12,0.08,4.0943445622221
11091,-2.1972236884478242,0.5,12,0.1,4.248495242049359
11092,-16.118095750958314,0.5,12,0.11,4.382026634673881
11093,-16.118095750958314,0.5,12,0.12,4.499809670330265
11094,-16.118095750958314,0.5,12,0.14,4.605170185988092
11095,-16.118095750958314,0.5,12,0.26,5.298317366548036
11096,-0.40546502477484814,0.5,12,0.49,5.991464547107982
11097,16.118095750958314,0.5,12,0.68,6.396929655216146
11098,16.118095750958314,0.5,12,0.85,6.684611727667927
11099,16.118095750958314,0.5,12,1.0,6.907755278982137
11100,-16.118095750958314,0.625,13,0.58,2.302585092994046
11101,-16.118095750958314,0.625,13,1.0,2.995732273553991
11102,-16.118095750958314,0.625,13,1.32,3.4011973816621555
11103,-16.118095750958314,0.625,13,1.58,3.6888794541139363
11104,-16.118095750958314,0.625,13,1.81,3.912023005428146
11105,-2.1972236884478242,0.625,13,2.0,4.0943445622221
11106,-16.118095750958314,0.625,13,2.17,4.248495242049359
11107,-0.8472976699110584,0.625,13,2.32,4.382026634673881
11108,-0.40546502477484814,0.625,13,2.46,4.499809670330265
11109,0.8472976699110583,0.625,13,2.58,4.605170185988092
11110,16.118095750958314,0.625,13,3.46,5.298317366548036
11111,16.118095750958314,0.625,13,4.39,5.991464547107982
11112,16.118095750958314,0.625,13,4.95,6.396929655216146
11113,16.118095750958314,0.625,13,5.36,6.684611727667927
11114,16.118095750958314,0.625,13,5.67,6.907755278982137
11115,-16.118095750958314,0.625,13,0.42,2.302585092994046
11116,-16.118095750958314,0.625,13,0.74,2.995732273553991
11117,-16.118095750958314,0.625,13,1.0,3.4011973816621555
11118,-16.118095750958314,0.625,13,1.22,3.6888794541139363
11119,-16.118095750958314,0.625,13,1.42,3.912023005428146
11120,-16.118095750958314,0.625,13,1.58,4.0943445622221
11121,-1.3862939861200076,0.625,13,1.74,4.248495242049359
11122,-16.118095750958314,0.625,13,1.87,4.382026634673881
11123,-0.40546502477484814,0.625,13,2.0,4.499809670330265
11124,0.4054650247748482,0.625,13,2.12,4.605170185988092
11125,16.118095750958314,0.625,13,2.94,5.298317366548036
11126,16.118095750958314,0.625,13,3.84,5.991464547107982
11127,16.118095750958314,0.625,13,4.39,6.396929655216146
11128,16.118095750958314,0.625,13,4.79,6.684611727667927
11129,16.118095750958314,0.625,13,5.1,6.907755278982137
11130,-16.118095750958314,0.625,13,0.26,2.302585092994046
11131,-16.118095750958314,0.625,13,0.49,2.995732273553991
11132,-16.118095750958314,0.625,13,0.68,3.4011973816621555
11133,-16.118095750958314,0.625,13,0.85,3.6888794541139363
11134,-16.118095750958314,0.625,13,1.0,3.912023005428146
11135,-16.118095750958314,0.625,13,1.14,4.0943445622221
11136,-16.118095750958314,0.625,13,1.26,4.248495242049359
11137,-16.118095750958314,0.625,13,1.38,4.382026634673881
11138,-16.118095750958314,0.625,13,1.49,4.499809670330265
11139,-0.8472976699110584,0.625,13,1.58,4.605170185988092
11140,16.118095750958314,0.625,13,2.32,5.298317366548036
11141,16.118095750958314,0.625,13,3.17,5.991464547107982
11142,16.118095750958314,0.625,13,3.7,6.396929655216146
11143,16.118095750958314,0.625,13,4.09,6.684611727667927
11144,16.118095750958314,0.625,13,4.39,6.907755278982137
11145,-16.118095750958314,0.625,13,0.18,2.302585092994046
11146,-16.118095750958314,0.625,13,0.34,2.995732273553991
11147,-16.118095750958314,0.625,13,0.49,3.4011973816621555
11148,-16.118095750958314,0.625,13,0.62,3.6888794541139363
11149,-16.118095750958314,0.625,13,0.74,3.912023005428146
11150,-16.118095750958314,0.625,13,0.85,4.0943445622221
11151,-16.118095750958314,0.625,13,0.95,4.248495242049359
11152,-16.118095750958314,0.625,13,1.05,4.382026634673881
11153,-16.118095750958314,0.625,13,1.14,4.499809670330265
11154,-16.118095750958314,0.625,13,1.22,4.605170185988092
11155,0.8472976699110583,0.625,13,1.87,5.298317366548036
11156,16.118095750958314,0.625,13,2.66,5.991464547107982
11157,16.118095750958314,0.625,13,3.17,6.396929655216146
11158,16.118095750958314,0.625,13,3.54,6.684611727667927
11159,16.118095750958314,0.625,13,3.84,6.907755278982137
11160,-16.118095750958314,0.625,13,0.12,2.302585092994046
11161,-16.118095750958314,0.625,13,0.23,2.995732273553991
11162,-2.1972236884478242,0.625,13,0.33,3.4011973816621555
11163,-16.118095750958314,0.625,13,0.43,3.6888794541139363
11164,-16.118095750958314,0.625,13,0.52,3.912023005428146
11165,-16.118095750958314,0.625,13,0.61,4.0943445622221
11166,-16.118095750958314,0.625,13,0.69,4.248495242049359
11167,-16.118095750958314,0.625,13,0.76,4.382026634673881
11168,-16.118095750958314,0.625,13,0.83,4.499809670330265
11169,-16.118095750958314,0.625,13,0.9,4.605170185988092
11170,0.4054650247748482,0.625,13,1.45,5.298317366548036
11171,16.118095750958314,0.625,13,2.16,5.991464547107982
11172,16.118095750958314,0.625,13,2.64,6.396929655216146
11173,16.118095750958314,0.625,13,2.99,6.684611727667927
11174,16.118095750958314,0.625,13,3.28,6.907755278982137
11175,-16.118095750958314,0.625,13,0.08,2.302585092994046
11176,-16.118095750958314,0.625,13,0.15,2.995732273553991
11177,-16.118095750958314,0.625,13,0.22,3.4011973816621555
11178,-16.118095750958314,0.625,13,0.29,3.6888794541139363
11179,-16.118095750958314,0.625,13,0.35,3.912023005428146
11180,-16.118095750958314,0.625,13,0.42,4.0943445622221
11181,-16.118095750958314,0.625,13,0.47,4.248495242049359
11182,-16.118095750958314,0.625,13,0.53,4.382026634673881
11183,-16.118095750958314,0.625,13,0.58,4.499809670330265
11184,-16.118095750958314,0.625,13,0.64,4.605170185988092
11185,-1.3862939861200076,0.625,13,1.08,5.298317366548036
11186,16.118095750958314,0.625,13,1.69,5.991464547107982
11187,16.118095750958314,0.625,13,2.12,6.396929655216146
11188,16.118095750958314,0.625,13,2.44,6.684611727667927
11189,16.118095750958314,0.625,13,2.71,6.907755278982137
11190,-16.118095750958314,0.625,13,0.05,2.302585092994046
11191,-16.118095750958314,0.625,13,0.1,2.995732273553991
11192,-16.118095750958314,0.625,13,0.15,3.4011973816621555
11193,-16.118095750958314,0.625,13,0.19,3.6888794541139363
11194,-16.118095750958314,0.625,13,0.24,3.912023005428146
11195,-16.118095750958314,0.625,13,0.28,4.0943445622221
11196,-16.118095750958314,0.625,13,0.32,4.248495242049359
11197,-16.118095750958314,0.625,13,0.36,4.382026634673881
11198,-16.118095750958314,0.625,13,0.4,4.499809670330265
11199,-16.118095750958314,0.625,13,0.44,4.605170185988092
11200,-1.3862939861200076,0.625,13,0.78,5.298317366548036
11201,16.118095750958314,0.625,13,1.28,5.991464547107982
11202,16.118095750958314,0.625,13,1.65,6.396929655216146
